Program	ref	query	algorithm	flags	elapsedTime	userTime	systemTime	maxResidentMemory	CPU
alnSeq	large	mid	water	byte	1.59	1.57	0.01	306064	99%
alnSeq	large	mid	water	mid	1.31	1.29	0.01	305976	99%
alnSeq	large	mid	water	fast	0.83	0.81	0.01	306012	99%
bio-align	large	mid	needle	NA	1.44	1.25	0.18	2444024	99%
emboss	large	mid	needle	NA	11.41	11.00	0.39	4897780	99%
emboss	large	mid	water	NA	5.09	4.90	0.18	2457804	99%
alnSeq	large	mid	needle	two-bit	2.30	2.25	0.05	77184	100%
alnSeq	large	mid	water	two-bit	2.47	2.43	0.04	77184	99%
alnSeq	large	mid	mem-water	byte	4.28	4.28	0.00	1536	100%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.96	2.95	0.00	1536	99%
alnSeq	large	mid	hirschberg	byte	2.31	2.31	0.00	1280	100%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.97	0.00	1280	99%
bio-align	large	mid	hirschberg	NA	1.40	1.39	0.00	5120	99%
ssw_test	large	mid	water	NA	0.30	0.29	0.01	48036	99%
python	large	mid	blank	NA	0.04	0.02	0.01	12544	80%
sequence_align	large	mid	hirschberg	NA	4.28	4.26	0.01	14848	99%
sequence_align	large	mid	needle	NA	5.65	5.19	0.44	4897728	99%
biopython	large	mid	needle	NA	2.79	2.67	0.40	341544	110%
alnSeq	large	mid	needle	byte	1.88	1.87	0.00	306012	99%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	306072	99%
alnSeq	large	mid	needle	fast	0.60	0.58	0.02	306084	99%
alnSeq	large	mid	water	byte	1.58	1.56	0.02	306072	100%
alnSeq	large	mid	water	mid	1.31	1.28	0.02	306040	100%
alnSeq	large	mid	water	fast	0.83	0.80	0.02	305952	99%
bio-align	large	mid	needle	NA	1.44	1.27	0.17	2444024	100%
emboss	large	mid	needle	NA	11.36	10.98	0.37	4897700	99%
emboss	large	mid	water	NA	5.03	4.84	0.18	2457728	100%
alnSeq	large	mid	needle	two-bit	2.28	2.24	0.04	77184	100%
alnSeq	large	mid	water	two-bit	2.48	2.43	0.04	77184	99%
alnSeq	large	mid	mem-water	byte	4.28	4.28	0.00	1536	99%
alnSeq	large	mid	mem-water	mid	3.65	3.64	0.00	1536	99%
alnSeq	large	mid	mem-water	fast	2.96	2.95	0.00	1536	99%
alnSeq	large	mid	hirschberg	byte	2.30	2.30	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	100%
bio-align	large	mid	hirschberg	NA	1.39	1.39	0.00	5120	100%
ssw_test	large	mid	water	NA	0.31	0.30	0.01	48032	100%
python	large	mid	blank	NA	0.03	0.02	0.00	12416	75%
sequence_align	large	mid	hirschberg	NA	4.25	4.24	0.00	14848	99%
sequence_align	large	mid	needle	NA	5.62	5.12	0.48	4897220	99%
biopython	large	mid	needle	NA	2.78	2.60	0.50	341772	111%
alnSeq	large	mid	needle	byte	1.88	1.85	0.02	306060	99%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	306064	100%
alnSeq	large	mid	needle	fast	0.60	0.60	0.00	305968	100%
alnSeq	large	mid	water	byte	1.59	1.57	0.01	306044	99%
alnSeq	large	mid	water	mid	1.31	1.29	0.01	306044	99%
alnSeq	large	mid	water	fast	0.84	0.82	0.01	306040	99%
bio-align	large	mid	needle	NA	1.46	1.27	0.18	2444020	100%
emboss	large	mid	needle	NA	11.34	10.93	0.40	4897612	99%
emboss	large	mid	water	NA	5.20	5.01	0.19	2457732	99%
alnSeq	large	mid	needle	two-bit	2.32	2.29	0.02	77184	99%
alnSeq	large	mid	water	two-bit	2.47	2.44	0.03	77184	99%
alnSeq	large	mid	mem-water	byte	4.34	4.34	0.00	1536	99%
alnSeq	large	mid	mem-water	mid	3.64	3.63	0.00	1536	99%
alnSeq	large	mid	mem-water	fast	2.95	2.95	0.00	1536	99%
alnSeq	large	mid	hirschberg	byte	2.31	2.30	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1152	100%
bio-align	large	mid	hirschberg	NA	1.41	1.40	0.00	5120	99%
ssw_test	large	mid	water	NA	0.30	0.29	0.01	48036	100%
python	large	mid	blank	NA	0.03	0.01	0.00	12416	73%
sequence_align	large	mid	hirschberg	NA	4.26	4.24	0.01	14848	99%
sequence_align	large	mid	needle	NA	5.62	5.12	0.48	4896192	99%
biopython	large	mid	needle	NA	2.79	2.60	0.51	341832	111%
alnSeq	large	mid	needle	byte	1.88	1.85	0.03	305984	100%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	305996	99%
alnSeq	large	mid	needle	fast	0.60	0.58	0.02	306044	100%
alnSeq	large	mid	water	byte	1.58	1.55	0.03	306012	99%
alnSeq	large	mid	water	mid	1.31	1.29	0.02	305964	99%
alnSeq	large	mid	water	fast	0.83	0.81	0.01	305952	99%
bio-align	large	mid	needle	NA	1.44	1.26	0.18	2444020	99%
emboss	large	mid	needle	NA	11.52	11.19	0.33	4897732	99%
emboss	large	mid	water	NA	5.05	4.84	0.21	2457888	99%
alnSeq	large	mid	needle	two-bit	2.29	2.26	0.02	77184	99%
alnSeq	large	mid	water	two-bit	2.50	2.44	0.05	77184	99%
alnSeq	large	mid	mem-water	byte	4.29	4.29	0.00	1536	100%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.96	2.95	0.00	1536	99%
alnSeq	large	mid	hirschberg	byte	2.30	2.30	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	100%
bio-align	large	mid	hirschberg	NA	1.39	1.39	0.00	4992	99%
ssw_test	large	mid	water	NA	0.30	0.29	0.00	48032	99%
python	large	mid	blank	NA	0.06	0.04	0.01	12544	81%
sequence_align	large	mid	hirschberg	NA	4.29	4.26	0.01	14720	99%
sequence_align	large	mid	needle	NA	5.65	5.16	0.48	4897672	99%
biopython	large	mid	needle	NA	2.78	2.65	0.46	341616	111%
alnSeq	large	mid	needle	byte	1.88	1.86	0.01	306028	100%
alnSeq	large	mid	needle	mid	1.48	1.46	0.01	305972	99%
alnSeq	large	mid	needle	fast	0.60	0.57	0.02	306084	99%
alnSeq	large	mid	water	byte	1.59	1.58	0.01	306044	99%
alnSeq	large	mid	water	mid	1.31	1.29	0.01	305960	99%
alnSeq	large	mid	water	fast	0.83	0.81	0.01	305980	99%
bio-align	large	mid	needle	NA	1.44	1.26	0.18	2444024	99%
emboss	large	mid	needle	NA	11.47	11.06	0.40	4897660	99%
emboss	large	mid	water	NA	5.09	4.88	0.20	2457644	100%
alnSeq	large	mid	needle	two-bit	2.32	2.28	0.04	77184	99%
alnSeq	large	mid	water	two-bit	2.48	2.44	0.04	77184	100%
alnSeq	large	mid	mem-water	byte	4.32	4.32	0.00	1536	100%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.95	2.95	0.00	1536	100%
alnSeq	large	mid	hirschberg	byte	2.31	2.31	0.00	1280	100%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	100%
bio-align	large	mid	hirschberg	NA	1.40	1.40	0.00	5120	99%
ssw_test	large	mid	water	NA	0.31	0.28	0.02	47908	99%
python	large	mid	blank	NA	0.03	0.01	0.00	12544	74%
sequence_align	large	mid	hirschberg	NA	4.25	4.23	0.01	14848	99%
sequence_align	large	mid	needle	NA	5.65	5.18	0.46	4896708	99%
biopython	large	mid	needle	NA	2.77	2.59	0.50	341764	111%
alnSeq	large	mid	needle	byte	1.88	1.86	0.02	306000	100%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	305980	99%
alnSeq	large	mid	needle	fast	0.60	0.58	0.02	306028	100%
alnSeq	large	mid	water	byte	1.59	1.56	0.02	306036	99%
alnSeq	large	mid	water	mid	1.31	1.29	0.02	306000	100%
alnSeq	large	mid	water	fast	0.83	0.81	0.02	305952	100%
bio-align	large	mid	needle	NA	1.44	1.26	0.18	2444024	99%
emboss	large	mid	needle	NA	11.40	11.01	0.38	4897396	99%
emboss	large	mid	water	NA	5.04	4.84	0.19	2457780	99%
alnSeq	large	mid	needle	two-bit	2.32	2.28	0.03	77184	100%
alnSeq	large	mid	water	two-bit	2.48	2.45	0.02	77184	100%
alnSeq	large	mid	mem-water	byte	4.31	4.31	0.00	1536	99%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.96	2.96	0.00	1536	100%
alnSeq	large	mid	hirschberg	byte	2.30	2.30	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.10	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	100%
bio-align	large	mid	hirschberg	NA	1.39	1.39	0.00	4992	99%
ssw_test	large	mid	water	NA	0.31	0.31	0.00	47908	99%
python	large	mid	blank	NA	0.03	0.02	0.00	12544	74%
sequence_align	large	mid	hirschberg	NA	4.25	4.24	0.00	14848	99%
sequence_align	large	mid	needle	NA	5.64	5.12	0.51	4897676	99%
biopython	large	mid	needle	NA	2.77	2.62	0.48	341724	111%
alnSeq	large	mid	needle	byte	1.88	1.86	0.01	306040	99%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	306056	99%
alnSeq	large	mid	needle	fast	0.60	0.59	0.00	306068	100%
alnSeq	large	mid	water	byte	1.58	1.57	0.01	306036	100%
alnSeq	large	mid	water	mid	1.31	1.27	0.04	305980	100%
alnSeq	large	mid	water	fast	0.83	0.81	0.02	306000	99%
bio-align	large	mid	needle	NA	1.44	1.26	0.18	2444024	99%
emboss	large	mid	needle	NA	11.35	10.97	0.37	4897708	99%
emboss	large	mid	water	NA	5.06	4.85	0.20	2457744	99%
alnSeq	large	mid	needle	two-bit	2.29	2.25	0.03	77056	99%
alnSeq	large	mid	water	two-bit	2.48	2.44	0.03	77184	99%
alnSeq	large	mid	mem-water	byte	4.28	4.28	0.00	1536	99%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.96	2.95	0.00	1536	99%
alnSeq	large	mid	hirschberg	byte	2.31	2.31	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	100%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	100%
bio-align	large	mid	hirschberg	NA	1.40	1.40	0.00	5120	100%
ssw_test	large	mid	water	NA	0.31	0.30	0.00	47016	100%
python	large	mid	blank	NA	0.03	0.01	0.00	12544	72%
sequence_align	large	mid	hirschberg	NA	4.25	4.24	0.00	14720	99%
sequence_align	large	mid	needle	NA	5.61	5.11	0.49	4896708	99%
biopython	large	mid	needle	NA	2.74	2.59	0.48	341704	112%
alnSeq	large	mid	needle	byte	1.88	1.85	0.02	306040	100%
alnSeq	large	mid	needle	mid	1.48	1.46	0.01	305968	100%
alnSeq	large	mid	needle	fast	0.60	0.55	0.04	306064	99%
alnSeq	large	mid	water	byte	1.58	1.56	0.02	306068	99%
alnSeq	large	mid	water	mid	1.31	1.28	0.02	306072	100%
alnSeq	large	mid	water	fast	0.83	0.81	0.01	306032	100%
bio-align	large	mid	needle	NA	1.46	1.28	0.17	2444020	99%
emboss	large	mid	needle	NA	11.50	11.10	0.39	4897688	99%
emboss	large	mid	water	NA	5.04	4.84	0.20	2457800	99%
alnSeq	large	mid	needle	two-bit	2.29	2.24	0.04	77184	99%
alnSeq	large	mid	water	two-bit	2.49	2.47	0.02	77184	100%
alnSeq	large	mid	mem-water	byte	4.28	4.28	0.00	1536	100%
alnSeq	large	mid	mem-water	mid	3.64	3.64	0.00	1536	100%
alnSeq	large	mid	mem-water	fast	2.96	2.96	0.00	1536	100%
alnSeq	large	mid	hirschberg	byte	2.31	2.30	0.00	1280	99%
alnSeq	large	mid	hirschberg	mid	2.09	2.09	0.00	1280	99%
alnSeq	large	mid	hirschberg	fast	0.98	0.98	0.00	1280	99%
bio-align	large	mid	hirschberg	NA	1.41	1.41	0.00	4992	100%
ssw_test	large	mid	water	NA	0.30	0.28	0.01	46888	99%
python	large	mid	blank	NA	0.03	0.02	0.00	12544	74%
sequence_align	large	mid	hirschberg	NA	4.25	4.23	0.01	14720	99%
sequence_align	large	mid	needle	NA	5.62	5.12	0.48	4895680	99%
biopython	large	mid	needle	NA	2.74	2.64	0.43	341708	111%
alnSeq	large	mid	needle	byte	1.88	1.86	0.01	306008	99%
alnSeq	large	mid	needle	mid	1.48	1.45	0.02	306052	100%
alnSeq	large	mid	needle	fast	0.60	0.57	0.02	306008	99%
alnSeq	large	mid	water	byte	1.59	1.56	0.02	306040	99%
alnSeq	large	mid	water	mid	1.31	1.28	0.02	306040	99%
alnSeq	large	mid	water	fast	0.83	0.82	0.00	305988	100%
bio-align	large	mid	needle	NA	1.44	1.26	0.18	2444020	99%
emboss	large	mid	needle	NA	11.33	10.95	0.37	4897704	99%
emboss	large	mid	water	NA	5.11	4.91	0.20	2457836	99%
alnSeq	large	large	needle	two-bit	5.78	5.68	0.10	192768	100%
alnSeq	large	large	water	two-bit	6.26	6.14	0.11	192768	99%
alnSeq	large	large	mem-water	byte	11.13	11.12	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.61	10.61	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.94	7.94	0.00	1536	100%
alnSeq	large	large	hirschberg	byte	5.81	5.81	0.00	1408	100%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1280	100%
alnSeq	large	large	hirschberg	fast	2.47	2.47	0.00	1280	100%
bio-align	large	large	hirschberg	NA	3.53	3.52	0.00	4992	99%
ssw_test	large	large	water	NA	0.58	0.57	0.00	7060	100%
python	large	large	blank	NA	0.03	0.01	0.01	12544	72%
sequence_align	large	large	hirschberg	NA	10.69	10.67	0.00	15744	99%
sequence_align	large	large	needle	NA	13.39	12.20	1.17	12295240	99%
biopython	large	large	needle	NA	5.65	4.88	0.83	802740	101%
alnSeq	large	large	needle	byte	4.73	4.66	0.06	768352	99%
alnSeq	large	large	needle	mid	3.73	3.66	0.05	768364	99%
alnSeq	large	large	needle	fast	1.51	1.41	0.09	768384	99%
alnSeq	large	large	water	byte	3.99	3.93	0.05	768288	99%
alnSeq	large	large	water	mid	3.30	3.25	0.05	768400	99%
alnSeq	large	large	water	fast	2.19	2.13	0.06	768336	100%
bio-align	large	large	needle	NA	3.24	2.78	0.45	6142588	100%
emboss	large	large	needle	NA	27.92	26.98	0.92	12294596	99%
emboss	large	large	water	NA	13.07	12.59	0.47	6156124	99%
alnSeq	large	large	needle	two-bit	5.78	5.68	0.09	192768	100%
alnSeq	large	large	water	two-bit	6.27	6.18	0.09	192768	99%
alnSeq	large	large	mem-water	byte	11.13	11.13	0.00	1536	100%
alnSeq	large	large	mem-water	mid	10.61	10.60	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.83	5.83	0.00	1280	99%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1408	100%
alnSeq	large	large	hirschberg	fast	2.46	2.46	0.00	1280	100%
bio-align	large	large	hirschberg	NA	3.51	3.50	0.00	4992	99%
ssw_test	large	large	water	NA	0.57	0.56	0.00	7188	99%
python	large	large	blank	NA	0.03	0.02	0.00	12544	71%
sequence_align	large	large	hirschberg	NA	10.70	10.67	0.01	15744	99%
sequence_align	large	large	needle	NA	13.37	12.15	1.20	12295808	99%
biopython	large	large	needle	NA	5.57	4.81	0.83	803044	101%
alnSeq	large	large	needle	byte	4.73	4.68	0.04	768316	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768420	100%
alnSeq	large	large	needle	fast	1.51	1.41	0.09	768340	100%
alnSeq	large	large	water	byte	3.99	3.92	0.06	768380	99%
alnSeq	large	large	water	mid	3.31	3.24	0.06	768288	99%
alnSeq	large	large	water	fast	2.19	2.13	0.05	768364	99%
bio-align	large	large	needle	NA	3.25	2.78	0.46	6142584	99%
emboss	large	large	needle	NA	28.76	27.83	0.92	12294504	99%
emboss	large	large	water	NA	13.35	12.89	0.45	6156212	99%
alnSeq	large	large	needle	two-bit	5.77	5.66	0.10	192768	100%
alnSeq	large	large	water	two-bit	6.27	6.14	0.12	192768	99%
alnSeq	large	large	mem-water	byte	11.13	11.13	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.61	10.61	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.84	5.84	0.00	1408	99%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1280	100%
alnSeq	large	large	hirschberg	fast	2.46	2.46	0.00	1280	99%
bio-align	large	large	hirschberg	NA	3.55	3.55	0.00	4864	99%
ssw_test	large	large	water	NA	0.57	0.56	0.00	7188	99%
python	large	large	blank	NA	0.03	0.02	0.00	12416	72%
sequence_align	large	large	hirschberg	NA	10.68	10.66	0.01	15488	99%
sequence_align	large	large	needle	NA	13.42	12.22	1.18	12292732	99%
biopython	large	large	needle	NA	5.57	4.76	0.86	803172	101%
alnSeq	large	large	needle	byte	4.73	4.66	0.06	768388	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768316	100%
alnSeq	large	large	needle	fast	1.51	1.45	0.06	768396	100%
alnSeq	large	large	water	byte	3.99	3.94	0.05	768404	100%
alnSeq	large	large	water	mid	3.30	3.25	0.05	768336	100%
alnSeq	large	large	water	fast	2.21	2.15	0.05	768376	99%
bio-align	large	large	needle	NA	3.29	2.84	0.45	6142588	99%
emboss	large	large	needle	NA	28.57	27.58	0.98	12294408	99%
emboss	large	large	water	NA	13.26	12.77	0.48	6156188	99%
alnSeq	large	large	needle	two-bit	5.76	5.66	0.09	192768	99%
alnSeq	large	large	water	two-bit	6.24	6.15	0.08	192768	99%
alnSeq	large	large	mem-water	byte	11.20	11.20	0.00	1536	100%
alnSeq	large	large	mem-water	mid	10.63	10.62	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.94	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.89	5.88	0.00	1280	99%
alnSeq	large	large	hirschberg	mid	5.27	5.26	0.00	1280	100%
alnSeq	large	large	hirschberg	fast	2.46	2.46	0.00	1280	100%
bio-align	large	large	hirschberg	NA	3.51	3.51	0.00	4864	99%
ssw_test	large	large	water	NA	0.59	0.59	0.00	7056	100%
python	large	large	blank	NA	0.05	0.03	0.01	12544	80%
sequence_align	large	large	hirschberg	NA	10.68	10.65	0.01	15616	99%
sequence_align	large	large	needle	NA	13.39	12.18	1.19	12294272	99%
biopython	large	large	needle	NA	5.58	4.76	0.87	803044	100%
alnSeq	large	large	needle	byte	4.73	4.66	0.06	768328	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768428	100%
alnSeq	large	large	needle	fast	1.51	1.45	0.05	768312	99%
alnSeq	large	large	water	byte	3.99	3.94	0.04	768304	100%
alnSeq	large	large	water	mid	3.30	3.25	0.05	768312	100%
alnSeq	large	large	water	fast	2.20	2.15	0.05	768348	99%
bio-align	large	large	needle	NA	3.24	2.77	0.46	6142584	99%
emboss	large	large	needle	NA	28.81	27.85	0.95	12294604	99%
emboss	large	large	water	NA	13.06	12.57	0.48	6156252	99%
alnSeq	large	large	needle	two-bit	5.79	5.71	0.07	192768	99%
alnSeq	large	large	water	two-bit	6.24	6.12	0.10	192640	99%
alnSeq	large	large	mem-water	byte	11.23	11.23	0.00	1536	100%
alnSeq	large	large	mem-water	mid	10.61	10.61	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.94	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.82	5.81	0.00	1280	99%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1280	100%
alnSeq	large	large	hirschberg	fast	2.47	2.46	0.00	1280	99%
bio-align	large	large	hirschberg	NA	3.51	3.51	0.00	4864	100%
ssw_test	large	large	water	NA	0.57	0.56	0.00	7188	99%
python	large	large	blank	NA	0.03	0.02	0.00	12544	73%
sequence_align	large	large	hirschberg	NA	10.68	10.67	0.00	15872	99%
sequence_align	large	large	needle	NA	13.42	12.22	1.18	12292736	99%
biopython	large	large	needle	NA	5.56	4.79	0.82	803300	100%
alnSeq	large	large	needle	byte	4.73	4.66	0.06	768400	100%
alnSeq	large	large	needle	mid	3.72	3.66	0.06	768424	99%
alnSeq	large	large	needle	fast	1.51	1.46	0.04	768304	99%
alnSeq	large	large	water	byte	4.00	3.94	0.06	768344	100%
alnSeq	large	large	water	mid	3.30	3.27	0.03	768344	100%
alnSeq	large	large	water	fast	2.18	2.13	0.04	768400	100%
bio-align	large	large	needle	NA	3.24	2.78	0.46	6142460	99%
emboss	large	large	needle	NA	28.04	27.09	0.94	12294708	99%
emboss	large	large	water	NA	13.32	12.88	0.44	6156216	99%
alnSeq	large	large	needle	two-bit	5.75	5.62	0.13	192768	99%
alnSeq	large	large	water	two-bit	6.24	6.15	0.09	192768	99%
alnSeq	large	large	mem-water	byte	11.27	11.26	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.60	10.60	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	100%
alnSeq	large	large	hirschberg	byte	5.81	5.81	0.00	1280	99%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1408	100%
alnSeq	large	large	hirschberg	fast	2.46	2.46	0.00	1280	100%
bio-align	large	large	hirschberg	NA	3.55	3.55	0.00	4864	100%
ssw_test	large	large	water	NA	0.59	0.58	0.00	7188	100%
python	large	large	blank	NA	0.06	0.03	0.01	12544	81%
sequence_align	large	large	hirschberg	NA	10.72	10.70	0.00	15744	99%
sequence_align	large	large	needle	NA	13.51	12.28	1.21	12295296	99%
biopython	large	large	needle	NA	5.59	4.85	0.81	802916	101%
alnSeq	large	large	needle	byte	4.73	4.69	0.03	768428	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768328	99%
alnSeq	large	large	needle	fast	1.52	1.38	0.13	768416	99%
alnSeq	large	large	water	byte	3.99	3.93	0.05	768288	99%
alnSeq	large	large	water	mid	3.30	3.26	0.04	768388	100%
alnSeq	large	large	water	fast	2.19	2.13	0.05	768296	100%
bio-align	large	large	needle	NA	3.27	2.81	0.45	6142460	99%
emboss	large	large	needle	NA	27.96	26.99	0.96	12294484	99%
emboss	large	large	water	NA	13.23	12.76	0.46	6156192	99%
alnSeq	large	large	needle	two-bit	5.75	5.64	0.10	192768	100%
alnSeq	large	large	water	two-bit	6.25	6.16	0.08	192640	100%
alnSeq	large	large	mem-water	byte	11.18	11.18	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.61	10.61	0.00	1536	100%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.89	5.89	0.00	1408	100%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1408	100%
alnSeq	large	large	hirschberg	fast	2.46	2.46	0.00	1280	100%
bio-align	large	large	hirschberg	NA	3.51	3.51	0.00	4992	100%
ssw_test	large	large	water	NA	0.56	0.56	0.00	7184	100%
python	large	large	blank	NA	0.03	0.02	0.00	12544	73%
sequence_align	large	large	hirschberg	NA	10.68	10.66	0.01	15744	99%
sequence_align	large	large	needle	NA	13.37	12.17	1.19	12293248	99%
biopython	large	large	needle	NA	5.59	4.79	0.87	803172	101%
alnSeq	large	large	needle	byte	4.73	4.68	0.05	768308	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768380	99%
alnSeq	large	large	needle	fast	1.51	1.45	0.06	768368	99%
alnSeq	large	large	water	byte	3.99	3.92	0.06	768348	99%
alnSeq	large	large	water	mid	3.30	3.25	0.05	768392	100%
alnSeq	large	large	water	fast	2.19	2.14	0.04	768256	99%
bio-align	large	large	needle	NA	3.24	2.78	0.46	6142584	99%
emboss	large	large	needle	NA	28.26	27.36	0.89	12294460	99%
emboss	large	large	water	NA	13.17	12.69	0.48	6156076	99%
alnSeq	large	large	needle	two-bit	5.79	5.67	0.12	192640	99%
alnSeq	large	large	water	two-bit	6.26	6.13	0.12	192768	99%
alnSeq	large	large	mem-water	byte	11.13	11.13	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.62	10.61	0.00	1408	99%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.84	5.83	0.00	1408	99%
alnSeq	large	large	hirschberg	mid	5.27	5.26	0.00	1408	99%
alnSeq	large	large	hirschberg	fast	2.47	2.47	0.00	1280	99%
bio-align	large	large	hirschberg	NA	3.53	3.52	0.00	4992	99%
ssw_test	large	large	water	NA	0.58	0.58	0.00	7184	100%
python	large	large	blank	NA	0.03	0.01	0.00	12544	70%
sequence_align	large	large	hirschberg	NA	10.69	10.67	0.00	15744	99%
sequence_align	large	large	needle	NA	13.42	12.20	1.21	12294272	99%
biopython	large	large	needle	NA	5.64	4.78	0.89	802776	100%
alnSeq	large	large	needle	byte	4.72	4.66	0.06	768372	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768412	99%
alnSeq	large	large	needle	fast	1.51	1.45	0.05	768344	100%
alnSeq	large	large	water	byte	3.99	3.93	0.05	768360	99%
alnSeq	large	large	water	mid	3.30	3.25	0.04	768392	99%
alnSeq	large	large	water	fast	2.20	2.12	0.08	768332	100%
bio-align	large	large	needle	NA	3.24	2.78	0.45	6142588	99%
emboss	large	large	needle	NA	27.84	26.91	0.93	12294508	99%
emboss	large	large	water	NA	13.20	12.72	0.47	6156236	99%
alnSeq	large	large	needle	two-bit	5.77	5.66	0.11	192768	99%
alnSeq	large	large	water	two-bit	6.23	6.14	0.09	192640	100%
alnSeq	large	large	mem-water	byte	11.22	11.21	0.00	1536	99%
alnSeq	large	large	mem-water	mid	10.61	10.60	0.00	1536	99%
alnSeq	large	large	mem-water	fast	7.95	7.95	0.00	1536	99%
alnSeq	large	large	hirschberg	byte	5.91	5.91	0.00	1280	99%
alnSeq	large	large	hirschberg	mid	5.27	5.27	0.00	1280	100%
alnSeq	large	large	hirschberg	fast	2.47	2.47	0.00	1280	99%
bio-align	large	large	hirschberg	NA	3.56	3.56	0.00	4864	100%
ssw_test	large	large	water	NA	0.59	0.59	0.00	7060	99%
python	large	large	blank	NA	0.06	0.03	0.01	12544	81%
sequence_align	large	large	hirschberg	NA	10.73	10.70	0.02	15616	99%
sequence_align	large	large	needle	NA	13.40	12.19	1.19	12295808	99%
biopython	large	large	needle	NA	5.56	4.81	0.82	803172	101%
alnSeq	large	large	needle	byte	4.73	4.68	0.04	768340	99%
alnSeq	large	large	needle	mid	3.72	3.66	0.05	768368	99%
