Program	ref	query	algorithm	flags	elapsedTime	userTime	systemTime	maxResidentMemory	CPU
emboss	ramKiller	small	water	NA	12.04	11.81	0.22	2772436	99%
alnSeq	ramKiller	small	needle	two-bit	3.14	3.10	0.04	88448	100%
alnSeq	ramKiller	small	water	two-bit	2.93	2.88	0.04	88320	99%
alnSeq	ramKiller	small	scan	two-bit	5.50	5.44	0.06	99384	99%
alnSeq	ramKiller	small	hirschberg	byte	3.16	3.15	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	two-bit	5.29	5.28	0.00	4096	99%
alnSeq	ramKiller	small	hirschberg	mid	3.03	3.02	0.01	4480	99%
alnSeq	ramKiller	small	hirschberg	fast	1.00	1.00	0.00	4352	100%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.68	1.67	0.00	14488	99%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9208	99%
alnSeq	ramKiller	small	needle	byte	1.49	1.45	0.03	346668	99%
alnSeq	ramKiller	small	water	byte	1.80	1.76	0.03	346472	99%
alnSeq	ramKiller	small	scan	byte	3.84	3.78	0.04	357620	99%
alnSeq	ramKiller	small	needle	mid	1.38	1.29	0.08	346636	99%
alnSeq	ramKiller	small	water	mid	1.61	1.59	0.01	346472	99%
alnSeq	ramKiller	small	scan	mid	4.28	4.25	0.03	357636	99%
alnSeq	ramKiller	small	needle	fast	0.93	0.91	0.02	346612	100%
alnSeq	ramKiller	small	water	fast	0.94	0.92	0.02	346504	99%
alnSeq	ramKiller	small	scan	fast	3.64	3.60	0.03	357696	99%
bio-align	ramKiller	small	needle	NA	1.47	1.27	0.20	2757532	99%
emboss	ramKiller	small	needle	NA	17.18	16.73	0.43	5523696	99%
emboss	ramKiller	small	water	NA	11.99	11.76	0.22	2772436	99%
alnSeq	ramKiller	small	needle	two-bit	3.14	3.08	0.06	88448	100%
alnSeq	ramKiller	small	water	two-bit	2.94	2.90	0.04	88448	100%
alnSeq	ramKiller	small	scan	two-bit	5.51	5.46	0.04	99408	99%
alnSeq	ramKiller	small	hirschberg	byte	3.16	3.16	0.00	4352	100%
alnSeq	ramKiller	small	hirschberg	two-bit	5.29	5.29	0.00	4096	100%
alnSeq	ramKiller	small	hirschberg	mid	3.00	2.99	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.99	0.00	4224	100%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.64	1.62	0.01	14496	100%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9208	99%
alnSeq	ramKiller	small	needle	byte	1.46	1.43	0.02	346592	99%
alnSeq	ramKiller	small	water	byte	1.68	1.66	0.02	346460	100%
alnSeq	ramKiller	small	scan	byte	3.80	3.76	0.03	357636	100%
alnSeq	ramKiller	small	needle	mid	1.35	1.34	0.00	346684	99%
alnSeq	ramKiller	small	water	mid	1.61	1.58	0.03	346428	100%
alnSeq	ramKiller	small	scan	mid	4.28	4.25	0.02	357668	99%
alnSeq	ramKiller	small	needle	fast	0.93	0.91	0.02	346676	99%
alnSeq	ramKiller	small	water	fast	0.94	0.91	0.02	346400	99%
alnSeq	ramKiller	small	scan	fast	3.62	3.60	0.02	357608	99%
bio-align	ramKiller	small	needle	NA	1.47	1.26	0.20	2757536	99%
emboss	ramKiller	small	needle	NA	17.51	17.25	0.25	5523684	99%
emboss	ramKiller	small	water	NA	11.98	11.72	0.23	2772564	99%
alnSeq	ramKiller	small	needle	two-bit	3.24	3.21	0.03	88448	100%
alnSeq	ramKiller	small	water	two-bit	2.93	2.87	0.05	88320	99%
alnSeq	ramKiller	small	scan	two-bit	5.51	5.44	0.06	99436	99%
alnSeq	ramKiller	small	hirschberg	byte	3.25	3.25	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	two-bit	5.30	5.30	0.00	4096	100%
alnSeq	ramKiller	small	hirschberg	mid	3.00	3.00	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.99	0.00	4224	100%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.70	1.68	0.01	14616	99%
ssw_test	ramKiller	small	water	NA	0.15	0.15	0.00	9208	99%
alnSeq	ramKiller	small	needle	byte	1.46	1.44	0.02	346632	99%
alnSeq	ramKiller	small	water	byte	1.68	1.66	0.01	346528	99%
alnSeq	ramKiller	small	scan	byte	3.80	3.77	0.03	357700	99%
alnSeq	ramKiller	small	needle	mid	1.36	1.28	0.07	346668	99%
alnSeq	ramKiller	small	water	mid	1.60	1.58	0.02	346404	100%
alnSeq	ramKiller	small	scan	mid	4.29	4.25	0.03	357604	99%
alnSeq	ramKiller	small	needle	fast	0.93	0.90	0.03	346648	99%
alnSeq	ramKiller	small	water	fast	0.94	0.92	0.02	346404	99%
alnSeq	ramKiller	small	scan	fast	3.65	3.61	0.03	357608	99%
bio-align	ramKiller	small	needle	NA	1.49	1.27	0.21	2757536	99%
emboss	ramKiller	small	needle	NA	17.12	16.66	0.44	5523652	99%
emboss	ramKiller	small	water	NA	11.99	11.76	0.22	2772436	99%
alnSeq	ramKiller	small	needle	two-bit	3.15	3.08	0.06	88448	99%
alnSeq	ramKiller	small	water	two-bit	2.99	2.94	0.05	88320	99%
alnSeq	ramKiller	small	scan	two-bit	5.49	5.40	0.08	99484	99%
alnSeq	ramKiller	small	hirschberg	byte	3.17	3.16	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	two-bit	5.38	5.36	0.01	3968	99%
alnSeq	ramKiller	small	hirschberg	mid	2.99	2.99	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.98	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.64	1.62	0.01	14616	99%
ssw_test	ramKiller	small	water	NA	0.15	0.15	0.00	9204	100%
alnSeq	ramKiller	small	needle	byte	1.46	1.43	0.03	346672	99%
alnSeq	ramKiller	small	water	byte	1.68	1.65	0.02	346504	99%
alnSeq	ramKiller	small	scan	byte	3.80	3.77	0.03	357608	99%
alnSeq	ramKiller	small	needle	mid	1.34	1.34	0.00	346640	99%
alnSeq	ramKiller	small	water	mid	1.60	1.57	0.03	346440	100%
alnSeq	ramKiller	small	scan	mid	4.32	4.26	0.05	357652	99%
alnSeq	ramKiller	small	needle	fast	0.93	0.91	0.02	346672	100%
alnSeq	ramKiller	small	water	fast	0.94	0.91	0.03	346432	99%
alnSeq	ramKiller	small	scan	fast	3.62	3.56	0.05	357612	100%
bio-align	ramKiller	small	needle	NA	1.47	1.26	0.20	2757404	100%
emboss	ramKiller	small	needle	NA	17.40	16.98	0.41	5523684	99%
emboss	ramKiller	small	water	NA	12.03	11.80	0.23	2772424	99%
alnSeq	ramKiller	small	needle	two-bit	3.13	3.09	0.03	88448	99%
alnSeq	ramKiller	small	water	two-bit	2.94	2.88	0.05	88320	99%
alnSeq	ramKiller	small	scan	two-bit	5.50	5.44	0.06	99468	100%
alnSeq	ramKiller	small	hirschberg	byte	3.20	3.19	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	two-bit	5.35	5.35	0.00	4096	100%
alnSeq	ramKiller	small	hirschberg	mid	3.00	3.00	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.98	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.64	1.63	0.00	14488	100%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9208	99%
alnSeq	ramKiller	small	needle	byte	1.46	1.43	0.02	346692	100%
alnSeq	ramKiller	small	water	byte	1.68	1.66	0.01	346444	100%
alnSeq	ramKiller	small	scan	byte	3.80	3.77	0.02	357664	100%
alnSeq	ramKiller	small	needle	mid	1.35	1.34	0.00	346628	99%
alnSeq	ramKiller	small	water	mid	1.61	1.58	0.02	346500	99%
alnSeq	ramKiller	small	scan	mid	4.30	4.26	0.03	357700	99%
alnSeq	ramKiller	small	needle	fast	0.94	0.90	0.03	346676	100%
alnSeq	ramKiller	small	water	fast	0.94	0.91	0.03	346420	99%
alnSeq	ramKiller	small	scan	fast	3.63	3.61	0.02	357696	100%
bio-align	ramKiller	small	needle	NA	1.47	1.27	0.20	2757408	99%
emboss	ramKiller	small	needle	NA	17.40	16.96	0.43	5523660	99%
emboss	ramKiller	small	water	NA	11.86	11.63	0.23	2772456	99%
alnSeq	ramKiller	small	needle	two-bit	3.14	3.09	0.04	88448	100%
alnSeq	ramKiller	small	water	two-bit	2.93	2.90	0.03	88320	99%
alnSeq	ramKiller	small	scan	two-bit	5.49	5.40	0.08	99372	99%
alnSeq	ramKiller	small	hirschberg	byte	3.16	3.15	0.00	4352	99%
alnSeq	ramKiller	small	hirschberg	two-bit	5.30	5.30	0.00	4096	99%
alnSeq	ramKiller	small	hirschberg	mid	2.99	2.99	0.00	4352	100%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.99	0.00	4224	100%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.67	1.66	0.00	14620	100%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9204	99%
alnSeq	ramKiller	small	needle	byte	1.46	1.43	0.03	346612	100%
alnSeq	ramKiller	small	water	byte	1.68	1.65	0.02	346472	99%
alnSeq	ramKiller	small	scan	byte	3.80	3.76	0.03	357668	99%
alnSeq	ramKiller	small	needle	mid	1.35	1.04	0.30	346664	99%
alnSeq	ramKiller	small	water	mid	1.60	1.58	0.02	346532	100%
alnSeq	ramKiller	small	scan	mid	4.29	4.24	0.04	357612	99%
alnSeq	ramKiller	small	needle	fast	0.93	0.91	0.02	346628	99%
alnSeq	ramKiller	small	water	fast	0.94	0.91	0.02	346424	100%
alnSeq	ramKiller	small	scan	fast	3.64	3.59	0.04	357588	99%
bio-align	ramKiller	small	needle	NA	1.47	1.26	0.20	2757536	99%
emboss	ramKiller	small	needle	NA	17.39	16.96	0.42	5523664	99%
emboss	ramKiller	small	water	NA	11.87	11.64	0.22	2772456	99%
alnSeq	ramKiller	small	needle	two-bit	3.14	3.10	0.04	88448	100%
alnSeq	ramKiller	small	water	two-bit	2.93	2.88	0.04	88448	100%
alnSeq	ramKiller	small	scan	two-bit	5.49	5.43	0.05	99400	99%
alnSeq	ramKiller	small	hirschberg	byte	3.16	3.15	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	two-bit	5.35	5.30	0.03	3968	99%
alnSeq	ramKiller	small	hirschberg	mid	3.00	2.99	0.00	4480	99%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.98	0.00	4224	100%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.63	1.62	0.01	14608	100%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9208	100%
alnSeq	ramKiller	small	needle	byte	1.46	1.44	0.02	346656	99%
alnSeq	ramKiller	small	water	byte	1.68	1.66	0.02	346484	99%
alnSeq	ramKiller	small	scan	byte	3.80	3.77	0.03	357684	100%
alnSeq	ramKiller	small	needle	mid	1.34	1.27	0.06	346588	99%
alnSeq	ramKiller	small	water	mid	1.61	1.57	0.03	346404	99%
alnSeq	ramKiller	small	scan	mid	4.28	4.27	0.01	357696	100%
alnSeq	ramKiller	small	needle	fast	0.93	0.90	0.03	346584	100%
alnSeq	ramKiller	small	water	fast	0.94	0.92	0.02	346480	100%
alnSeq	ramKiller	small	scan	fast	3.62	3.60	0.01	357648	99%
bio-align	ramKiller	small	needle	NA	1.47	1.27	0.20	2757532	99%
emboss	ramKiller	small	needle	NA	17.34	16.94	0.39	5523656	99%
emboss	ramKiller	small	water	NA	12.03	11.79	0.24	2772396	99%
alnSeq	ramKiller	small	needle	two-bit	3.14	3.07	0.06	88320	99%
alnSeq	ramKiller	small	water	two-bit	2.93	2.91	0.02	88320	100%
alnSeq	ramKiller	small	scan	two-bit	5.50	5.44	0.05	99476	100%
alnSeq	ramKiller	small	hirschberg	byte	3.16	3.16	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	two-bit	5.28	5.28	0.00	4096	100%
alnSeq	ramKiller	small	hirschberg	mid	2.99	2.99	0.00	4480	100%
alnSeq	ramKiller	small	hirschberg	fast	0.99	0.98	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	small	hirschberg	NA	1.64	1.62	0.02	14616	100%
ssw_test	ramKiller	small	water	NA	0.15	0.14	0.00	9208	99%
alnSeq	ramKiller	small	needle	byte	1.46	1.43	0.02	346628	99%
alnSeq	ramKiller	small	water	byte	1.68	1.66	0.02	346508	100%
alnSeq	ramKiller	small	scan	byte	3.80	3.77	0.03	357684	99%
alnSeq	ramKiller	small	needle	mid	1.35	1.35	0.00	346616	100%
alnSeq	ramKiller	small	water	mid	1.61	1.57	0.03	346464	99%
alnSeq	ramKiller	small	scan	mid	4.28	4.24	0.04	357676	99%
alnSeq	ramKiller	small	needle	fast	0.94	0.92	0.02	346632	100%
alnSeq	ramKiller	small	water	fast	0.94	0.92	0.02	346516	100%
alnSeq	ramKiller	small	scan	fast	3.63	3.61	0.02	357648	99%
bio-align	ramKiller	small	needle	NA	1.47	1.26	0.20	2757408	100%
emboss	ramKiller	small	needle	NA	17.35	16.95	0.39	5523704	99%
emboss	ramKiller	small	water	NA	11.98	11.76	0.21	2772472	99%
alnSeq	ramKiller	mid	needle	two-bit	19.83	19.55	0.28	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.53	18.23	0.29	546432	99%
alnSeq	ramKiller	mid	scan	two-bit	34.68	34.37	0.29	557720	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.96	19.96	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.44	33.44	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	19.00	18.99	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.20	6.20	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.24	10.23	0.00	16768	100%
ssw_test	ramKiller	mid	water	NA	0.97	0.97	0.00	19100	99%
alnSeq	ramKiller	mid	needle	two-bit	19.83	19.53	0.29	546304	99%
alnSeq	ramKiller	mid	water	two-bit	18.64	18.36	0.27	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.59	34.28	0.30	557728	99%
alnSeq	ramKiller	mid	hirschberg	byte	20.01	20.00	0.01	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.37	33.37	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.98	18.96	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.21	6.21	0.00	4352	100%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.23	10.22	0.00	16768	99%
ssw_test	ramKiller	mid	water	NA	0.97	0.95	0.01	21188	100%
alnSeq	ramKiller	mid	needle	two-bit	19.82	19.51	0.29	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.52	18.22	0.29	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.91	34.59	0.31	557784	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.95	19.94	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.37	33.37	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.90	18.89	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.20	6.20	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.24	10.24	0.00	16796	99%
ssw_test	ramKiller	mid	water	NA	0.98	0.96	0.01	21108	100%
alnSeq	ramKiller	mid	needle	two-bit	19.96	19.65	0.29	546304	99%
alnSeq	ramKiller	mid	water	two-bit	18.52	18.25	0.27	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.62	34.33	0.29	557764	99%
alnSeq	ramKiller	mid	hirschberg	byte	20.10	20.10	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.37	33.37	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.90	18.89	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.20	6.20	0.00	4224	100%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.24	10.23	0.00	16796	100%
ssw_test	ramKiller	mid	water	NA	0.99	0.97	0.01	21096	99%
alnSeq	ramKiller	mid	needle	two-bit	19.91	19.59	0.31	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.54	18.24	0.29	546432	99%
alnSeq	ramKiller	mid	scan	two-bit	34.60	34.26	0.33	557704	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.94	19.94	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.38	33.38	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.90	18.90	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.22	6.21	0.00	4352	100%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.25	10.24	0.00	16752	99%
ssw_test	ramKiller	mid	water	NA	0.98	0.96	0.01	21168	99%
alnSeq	ramKiller	mid	needle	two-bit	19.83	19.56	0.26	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.52	18.22	0.30	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.57	34.30	0.27	557720	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.95	19.94	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.67	33.67	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.90	18.89	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.20	6.20	0.00	4352	100%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.23	10.22	0.00	16796	100%
ssw_test	ramKiller	mid	water	NA	0.98	0.98	0.00	19100	100%
alnSeq	ramKiller	mid	needle	two-bit	19.93	19.57	0.33	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.53	18.26	0.26	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	35.61	35.33	0.27	557760	99%
alnSeq	ramKiller	mid	hirschberg	byte	20.12	20.12	0.00	4480	100%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.40	33.40	0.00	4096	100%
alnSeq	ramKiller	mid	hirschberg	mid	18.91	18.90	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.22	6.22	0.00	4224	99%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.26	10.25	0.00	16796	100%
ssw_test	ramKiller	mid	water	NA	1.00	0.98	0.01	19068	100%
alnSeq	ramKiller	mid	needle	two-bit	20.21	19.92	0.29	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.53	18.21	0.31	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.65	34.31	0.33	557740	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.97	19.97	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.43	33.42	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.91	18.90	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.22	6.21	0.00	4352	99%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.24	10.23	0.00	16668	99%
ssw_test	ramKiller	mid	water	NA	0.98	0.97	0.00	21188	99%
alnSeq	ramKiller	mid	needle	two-bit	20.01	19.70	0.30	546432	99%
alnSeq	ramKiller	mid	water	two-bit	18.75	18.50	0.25	546432	99%
alnSeq	ramKiller	mid	scan	two-bit	34.64	34.30	0.33	557708	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.99	19.98	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.43	33.43	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.89	18.89	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.21	6.20	0.00	4352	99%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.23	10.22	0.00	16796	99%
ssw_test	ramKiller	mid	water	NA	0.97	0.96	0.00	21092	100%
alnSeq	ramKiller	mid	needle	two-bit	19.83	19.51	0.31	546304	99%
alnSeq	ramKiller	mid	water	two-bit	18.56	18.23	0.32	546304	99%
alnSeq	ramKiller	mid	scan	two-bit	34.64	34.31	0.32	557676	99%
alnSeq	ramKiller	mid	hirschberg	byte	19.94	19.94	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	two-bit	33.38	33.37	0.00	4096	99%
alnSeq	ramKiller	mid	hirschberg	mid	18.92	18.92	0.00	4480	99%
alnSeq	ramKiller	mid	hirschberg	fast	6.21	6.21	0.00	4352	100%
Command terminated by signal 11
bio-align	ramKiller	mid	hirschberg	NA	10.23	10.23	0.00	16792	99%
ssw_test	ramKiller	mid	water	NA	0.99	0.98	0.00	21096	99%
alnSeq	ramKiller	large	needle	two-bit	49.93	49.20	0.72	1371008	99%
alnSeq	ramKiller	large	water	two-bit	47.02	46.25	0.77	1371044	99%
alnSeq	ramKiller	large	scan	two-bit	88.27	87.50	0.76	1382996	99%
alnSeq	ramKiller	large	hirschberg	byte	50.51	50.50	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.01	84.00	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.58	47.56	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.59	15.59	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.89	25.81	0.06	14540	99%
ssw_test	ramKiller	large	water	NA	3.41	3.29	0.10	338956	99%
alnSeq	ramKiller	large	needle	two-bit	49.84	49.07	0.76	1370880	99%
alnSeq	ramKiller	large	water	two-bit	46.64	45.86	0.78	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.34	87.55	0.78	1383076	99%
alnSeq	ramKiller	large	hirschberg	byte	50.73	50.71	0.01	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.88	84.86	0.01	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.55	47.54	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.59	15.59	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	25.78	25.77	0.00	14524	99%
ssw_test	ramKiller	large	water	NA	3.36	3.31	0.04	337000	99%
alnSeq	ramKiller	large	needle	two-bit	49.89	49.14	0.75	1371008	99%
alnSeq	ramKiller	large	water	two-bit	46.70	46.05	0.65	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.47	87.60	0.86	1383080	99%
alnSeq	ramKiller	large	hirschberg	byte	50.16	50.15	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	83.98	83.98	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.73	47.71	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.64	15.63	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.75	25.73	0.01	14668	99%
ssw_test	ramKiller	large	water	NA	3.34	3.28	0.05	338956	99%
alnSeq	ramKiller	large	needle	two-bit	50.91	50.27	0.63	1370880	99%
alnSeq	ramKiller	large	water	two-bit	47.02	46.25	0.76	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.29	87.46	0.81	1383012	99%
alnSeq	ramKiller	large	hirschberg	byte	50.15	50.14	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.09	84.08	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.76	47.75	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.61	15.61	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	26.12	26.12	0.00	14668	100%
ssw_test	ramKiller	large	water	NA	3.35	3.31	0.03	337000	99%
alnSeq	ramKiller	large	needle	two-bit	49.93	49.18	0.74	1370880	99%
alnSeq	ramKiller	large	water	two-bit	46.62	45.96	0.65	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.47	87.64	0.82	1382784	99%
alnSeq	ramKiller	large	hirschberg	byte	50.55	50.47	0.06	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.24	84.24	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.53	47.52	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.70	15.69	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.95	25.90	0.03	14652	99%
ssw_test	ramKiller	large	water	NA	3.36	3.31	0.04	337928	100%
alnSeq	ramKiller	large	needle	two-bit	49.88	49.19	0.69	1371008	99%
alnSeq	ramKiller	large	water	two-bit	46.67	45.95	0.71	1370880	99%
alnSeq	ramKiller	large	scan	two-bit	88.41	87.65	0.75	1383004	99%
alnSeq	ramKiller	large	hirschberg	byte	50.23	50.22	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.09	84.07	0.01	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.61	47.59	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.62	15.61	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.76	25.74	0.01	14528	99%
ssw_test	ramKiller	large	water	NA	3.36	3.30	0.05	338952	99%
alnSeq	ramKiller	large	needle	two-bit	49.98	49.37	0.60	1370880	99%
alnSeq	ramKiller	large	water	two-bit	46.67	45.95	0.72	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.45	87.56	0.87	1382908	99%
alnSeq	ramKiller	large	hirschberg	byte	50.39	50.39	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.75	84.75	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.52	47.51	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.60	15.60	0.00	4352	99%
bio-align	ramKiller	large	hirschberg	NA	25.87	25.87	0.00	14668	99%
ssw_test	ramKiller	large	water	NA	3.36	3.32	0.03	337924	99%
alnSeq	ramKiller	large	needle	two-bit	50.28	49.52	0.75	1371008	99%
alnSeq	ramKiller	large	water	two-bit	47.08	46.31	0.76	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.29	87.46	0.82	1383016	99%
alnSeq	ramKiller	large	hirschberg	byte	50.66	50.59	0.04	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.16	84.16	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.53	47.52	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.60	15.60	0.00	4224	99%
bio-align	ramKiller	large	hirschberg	NA	25.74	25.73	0.00	14540	99%
ssw_test	ramKiller	large	water	NA	3.36	3.30	0.06	338956	100%
alnSeq	ramKiller	large	needle	two-bit	49.84	49.08	0.75	1371008	99%
alnSeq	ramKiller	large	water	two-bit	47.21	46.45	0.74	1371008	99%
alnSeq	ramKiller	large	scan	two-bit	88.46	87.71	0.74	1383024	99%
alnSeq	ramKiller	large	hirschberg	byte	50.20	50.20	0.00	4480	100%
alnSeq	ramKiller	large	hirschberg	two-bit	84.09	84.08	0.00	4096	99%
alnSeq	ramKiller	large	hirschberg	mid	47.55	47.54	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	fast	15.65	15.61	0.03	4352	99%
bio-align	ramKiller	large	hirschberg	NA	26.09	26.08	0.00	14668	99%
ssw_test	ramKiller	large	water	NA	3.34	3.30	0.04	337924	100%
alnSeq	ramKiller	large	needle	two-bit	50.17	49.35	0.77	1370880	99%
alnSeq	ramKiller	large	water	two-bit	46.58	45.89	0.68	1370956	99%
alnSeq	ramKiller	large	scan	two-bit	88.44	87.69	0.73	1383032	99%
alnSeq	ramKiller	large	hirschberg	byte	50.24	50.24	0.00	4480	99%
alnSeq	ramKiller	large	hirschberg	two-bit	84.11	84.10	0.00	4096	99%
